Customer ID,Age,Age Range,Gender,Item Purchased,Category,Purchase Amount (USD),Previous Purchases,Total Purchases,Location,Size,Color,Season,Review Rating,Review Ratings,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchase,Preferred Payment Method,Frequency of Purchases
1940,66,55+,Male,Gloves,Accessories,$57 ,20,"$1,140 ",Ohio,L,Magenta,Winter,3.7,3,No,Bank Transfer,Store Pickup,No,No,Below 30 Purchases,PayPal,Quarterly
1941,50,45 - 54,Male,Hat,Accessories,$89 ,48,"$4,272 ",Alaska,L,Gray,Fall,3.9,3,No,Venmo,2-Day Shipping,No,No,Below 50 Purchases,PayPal,Fortnightly
1942,55,55+,Male,Shoes,Footwear,$99 ,46,"$4,554 ",Vermont,XL,Peach,Winter,3.3,3,No,PayPal,Standard,No,No,Below 50 Purchases,Credit Card,Quarterly
1943,63,55+,Male,Pants,Clothing,$28 ,22,$616 ,Alabama,M,Cyan,Fall,3.4,3,No,Credit Card,Express,No,No,Below 30 Purchases,PayPal,Monthly
1944,32,25 - 34,Male,Socks,Clothing,$53 ,45,"$2,385 ",Wisconsin,L,Violet,Summer,3.8,3,No,Debit Card,Next Day Air,No,No,Below 50 Purchases,Cash,Annually
1945,30,25 - 34,Male,Hoodie,Clothing,$45 ,49,"$2,205 ",Arkansas,M,Gold,Winter,2.7,2,No,Debit Card,Free Shipping,No,No,Below 50 Purchases,Cash,Quarterly
1946,35,35 - 44,Male,Hoodie,Clothing,$38 ,9,$342 ,Georgia,M,Gold,Winter,2.9,2,No,Debit Card,2-Day Shipping,No,No,Below 10 Puchases,Credit Card,Quarterly
1947,59,55+,Male,Pants,Clothing,$49 ,41,"$2,009 ",Louisiana,M,White,Summer,4.5,4,No,Bank Transfer,Standard,No,No,Below 50 Purchases,Credit Card,Quarterly
1948,59,55+,Male,Shirt,Clothing,$32 ,2,$64 ,New York,M,Gray,Summer,2.6,2,No,Debit Card,Store Pickup,No,No,Below 10 Puchases,PayPal,Monthly
1949,54,45 - 54,Male,T-shirt,Clothing,$37 ,39,"$1,443 ",Connecticut,L,Brown,Winter,3.1,3,No,Debit Card,Next Day Air,No,No,Below 40 Purchases,PayPal,Bi-Weekly
1950,63,55+,Male,Dress,Clothing,$80 ,12,$960 ,Nebraska,L,Gray,Winter,4.7,4,No,Venmo,Store Pickup,No,No,Below 20 Purchases,PayPal,Quarterly
1951,43,35 - 44,Male,Backpack,Accessories,$78 ,26,"$2,028 ",Arkansas,L,Blue,Summer,4.6,4,No,Cash,Free Shipping,No,No,Below 30 Purchases,PayPal,Quarterly
1952,33,25 - 34,Male,Gloves,Accessories,$53 ,32,"$1,696 ",Connecticut,L,Gold,Summer,2.7,2,No,Bank Transfer,Next Day Air,No,No,Below 40 Purchases,Bank Transfer,Bi-Weekly
1953,57,55+,Male,Shoes,Footwear,$82 ,50,"$4,100 ",Maryland,L,Yellow,Summer,4.6,4,No,PayPal,2-Day Shipping,No,No,Over 50 Purchases,Cash,Bi-Weekly
1954,25,25 - 34,Male,Skirt,Clothing,$33 ,3,$99 ,Colorado,XL,Green,Spring,4.8,4,No,Cash,Standard,No,No,Below 10 Puchases,PayPal,Fortnightly
1955,26,25 - 34,Male,Gloves,Accessories,$77 ,3,$231 ,Colorado,M,Pink,Winter,4.2,4,No,Bank Transfer,Free Shipping,No,No,Below 10 Puchases,Venmo,Quarterly
1956,50,45 - 54,Male,Hoodie,Clothing,$56 ,37,"$2,072 ",Maine,M,Pink,Winter,4.9,4,No,Credit Card,Express,No,No,Below 40 Purchases,Cash,Monthly
1957,70,55+,Male,Socks,Clothing,$37 ,20,$740 ,Oklahoma,M,Pink,Winter,4.9,4,No,Cash,Express,No,No,Below 30 Purchases,Credit Card,Fortnightly
1958,68,55+,Male,Gloves,Accessories,$54 ,26,"$1,404 ",South Carolina,M,Cyan,Spring,4.5,4,No,Venmo,Store Pickup,No,No,Below 30 Purchases,Cash,Bi-Weekly
1959,39,35 - 44,Male,Shorts,Clothing,$67 ,47,"$3,149 ",Nevada,M,Gray,Winter,2.7,2,No,Cash,Store Pickup,No,No,Below 50 Purchases,Cash,Quarterly
1960,46,45 - 54,Male,Shoes,Footwear,$90 ,7,$630 ,Colorado,M,White,Fall,3.1,3,No,Credit Card,Store Pickup,No,No,Below 10 Puchases,Credit Card,Quarterly
1961,57,55+,Male,Jeans,Clothing,$72 ,40,"$2,880 ",Massachusetts,L,Red,Summer,3.3,3,No,Bank Transfer,2-Day Shipping,No,No,Below 50 Purchases,Credit Card,Annually
1962,47,45 - 54,Male,Boots,Footwear,$59 ,45,"$2,655 ",Nevada,L,Black,Summer,2.6,2,No,Cash,Free Shipping,No,No,Below 50 Purchases,Debit Card,Quarterly
1963,40,35 - 44,Male,Hat,Accessories,$45 ,20,$900 ,Iowa,M,Silver,Fall,4.4,4,No,Debit Card,Standard,No,No,Below 30 Purchases,PayPal,Fortnightly
1964,52,45 - 54,Male,Shorts,Clothing,$30 ,11,$330 ,Michigan,L,Pink,Spring,3.9,3,No,Bank Transfer,Standard,No,No,Below 20 Purchases,Credit Card,Weekly
1965,40,35 - 44,Male,Pants,Clothing,$51 ,50,"$2,550 ",West Virginia,S,Cyan,Summer,4.6,4,No,PayPal,Express,No,No,Over 50 Purchases,Debit Card,Monthly
1966,67,55+,Male,Sweater,Clothing,$90 ,25,"$2,250 ",Indiana,M,White,Fall,4.9,4,No,Venmo,Express,No,No,Below 30 Purchases,Debit Card,Quarterly
1967,67,55+,Male,Jacket,Outerwear,$95 ,5,$475 ,Indiana,XL,Purple,Winter,3.7,3,No,Venmo,Express,No,No,Below 10 Puchases,Credit Card,Fortnightly
1968,37,35 - 44,Male,Dress,Clothing,$81 ,4,$324 ,Georgia,L,Yellow,Fall,3.7,3,No,Venmo,Standard,No,No,Below 10 Puchases,Venmo,Annually
1969,67,55+,Male,Shirt,Clothing,$70 ,25,"$1,750 ",Minnesota,S,Blue,Spring,4.2,4,No,Credit Card,Standard,No,No,Below 30 Purchases,Credit Card,Weekly
1970,64,55+,Male,Dress,Clothing,$32 ,11,$352 ,Louisiana,S,Cyan,Winter,3.5,3,No,PayPal,Next Day Air,No,No,Below 20 Purchases,Bank Transfer,Fortnightly
1971,28,25 - 34,Male,Belt,Accessories,$94 ,4,$376 ,Maryland,M,Indigo,Spring,2.9,2,No,Debit Card,Next Day Air,No,No,Below 10 Puchases,Credit Card,Bi-Weekly
1972,54,45 - 54,Male,Hat,Accessories,$29 ,1,$29 ,Pennsylvania,XL,Indigo,Spring,3.4,3,No,PayPal,Next Day Air,No,No,Below 10 Puchases,Venmo,Monthly
1973,54,45 - 54,Male,Backpack,Accessories,$31 ,48,"$1,488 ",Louisiana,M,Silver,Summer,3.3,3,No,Debit Card,Express,No,No,Below 50 Purchases,PayPal,Quarterly
1974,24,18 - 24,Male,Skirt,Clothing,$20 ,9,$180 ,Maryland,XL,Red,Fall,4.5,4,No,Debit Card,Standard,No,No,Below 10 Puchases,Venmo,Quarterly
1975,27,25 - 34,Male,Gloves,Accessories,$44 ,2,$88 ,Tennessee,M,Peach,Winter,4.6,4,No,Credit Card,2-Day Shipping,No,No,Below 10 Puchases,PayPal,Fortnightly
1976,53,45 - 54,Male,Jacket,Outerwear,$77 ,4,$308 ,Illinois,L,Turquoise,Fall,2.9,2,No,Credit Card,Express,No,No,Below 10 Puchases,Cash,Quarterly
1977,32,25 - 34,Male,Handbag,Accessories,$51 ,43,"$2,193 ",Wyoming,M,Pink,Spring,3.2,3,No,Debit Card,Next Day Air,No,No,Below 50 Purchases,PayPal,Fortnightly
1978,24,18 - 24,Male,Sandals,Footwear,$49 ,32,"$1,568 ",Florida,M,Teal,Summer,2.6,2,No,Debit Card,Free Shipping,No,No,Below 40 Purchases,Bank Transfer,Annually
1979,45,45 - 54,Male,Sunglasses,Accessories,$78 ,1,$78 ,Massachusetts,L,Magenta,Spring,3.8,3,No,Cash,Store Pickup,No,No,Below 10 Puchases,Cash,Quarterly
1980,49,45 - 54,Male,Jeans,Clothing,$98 ,38,"$3,724 ",Tennessee,L,Blue,Spring,2.8,2,No,PayPal,Store Pickup,No,No,Below 40 Purchases,Debit Card,Fortnightly
1981,51,45 - 54,Male,Sandals,Footwear,$94 ,25,"$2,350 ",Iowa,M,Green,Winter,4.4,4,No,Venmo,Store Pickup,No,No,Below 30 Purchases,PayPal,Fortnightly
1982,69,55+,Male,Shoes,Footwear,$91 ,42,"$3,822 ",Michigan,L,Violet,Summer,4.7,4,No,Cash,Express,No,No,Below 50 Purchases,PayPal,Quarterly
1983,41,35 - 44,Male,Sunglasses,Accessories,$77 ,32,"$2,464 ",Kansas,M,Turquoise,Summer,2.7,2,No,PayPal,2-Day Shipping,No,No,Below 40 Purchases,PayPal,Monthly
1984,59,55+,Male,Scarf,Accessories,$97 ,21,"$2,037 ",Georgia,M,Pink,Summer,2.6,2,No,Credit Card,Next Day Air,No,No,Below 30 Purchases,Debit Card,Quarterly
1985,26,25 - 34,Male,Skirt,Clothing,$58 ,26,"$1,508 ",West Virginia,M,Black,Summer,3.4,3,No,Bank Transfer,2-Day Shipping,No,No,Below 30 Purchases,PayPal,Fortnightly
1986,23,18 - 24,Male,Gloves,Accessories,$97 ,6,$582 ,Tennessee,M,Gold,Spring,3.9,3,No,Cash,2-Day Shipping,No,No,Below 10 Puchases,Credit Card,Fortnightly
1987,62,55+,Male,Coat,Outerwear,$48 ,14,$672 ,Arkansas,L,Green,Summer,3.4,3,No,Debit Card,2-Day Shipping,No,No,Below 20 Purchases,Venmo,Quarterly
1988,69,55+,Male,Belt,Accessories,$23 ,4,$92 ,Vermont,XL,White,Summer,3.4,3,No,Debit Card,Express,No,No,Below 10 Puchases,Cash,Quarterly
1989,46,45 - 54,Male,Pants,Clothing,$79 ,26,"$2,054 ",Virginia,M,Gold,Winter,3.9,3,No,Credit Card,Free Shipping,No,No,Below 30 Purchases,Bank Transfer,Weekly
1990,35,35 - 44,Male,Jewelry,Accessories,$42 ,39,"$1,638 ",Maryland,S,Charcoal,Spring,4,4,No,Cash,Express,No,No,Below 40 Purchases,PayPal,Bi-Weekly
1991,32,25 - 34,Male,Backpack,Accessories,$95 ,15,"$1,425 ",Connecticut,L,White,Spring,3.4,3,No,Debit Card,2-Day Shipping,No,No,Below 20 Purchases,PayPal,Annually
1992,46,45 - 54,Male,Sneakers,Footwear,$29 ,1,$29 ,Missouri,M,Brown,Summer,3.7,3,No,Venmo,Next Day Air,No,No,Below 10 Puchases,Venmo,Quarterly
1993,33,25 - 34,Male,Hoodie,Clothing,$98 ,28,"$2,744 ",New Jersey,L,Gold,Winter,4.9,4,No,PayPal,2-Day Shipping,No,No,Below 30 Purchases,Venmo,Monthly
1994,32,25 - 34,Male,Blouse,Clothing,$96 ,17,"$1,632 ",Arkansas,S,Purple,Spring,5,5,No,Cash,Express,No,No,Below 20 Purchases,Cash,Weekly
1995,33,25 - 34,Male,Sunglasses,Accessories,$66 ,24,"$1,584 ",Nevada,M,Brown,Fall,2.9,2,No,Bank Transfer,Next Day Air,No,No,Below 30 Purchases,Credit Card,Weekly
1996,67,55+,Male,Boots,Footwear,$80 ,29,"$2,320 ",Missouri,S,Teal,Spring,3,3,No,Credit Card,Standard,No,No,Below 30 Purchases,Debit Card,Quarterly
1997,67,55+,Male,Sneakers,Footwear,$27 ,18,$486 ,South Dakota,L,Indigo,Summer,3.3,3,No,Cash,Next Day Air,No,No,Below 20 Purchases,Cash,Quarterly
1998,42,35 - 44,Male,Backpack,Accessories,$25 ,10,$250 ,Connecticut,M,Purple,Fall,4.7,4,No,PayPal,Express,No,No,Below 20 Purchases,Debit Card,Bi-Weekly
1999,20,18 - 24,Male,Pants,Clothing,$45 ,19,$855 ,Vermont,M,Orange,Fall,3.4,3,No,Debit Card,2-Day Shipping,No,No,Below 20 Purchases,Cash,Quarterly
2000,39,35 - 44,Male,Socks,Clothing,$89 ,26,"$2,314 ",Tennessee,L,Indigo,Winter,4.6,4,No,Credit Card,2-Day Shipping,No,No,Below 30 Purchases,Debit Card,Monthly
2001,26,25 - 34,Male,Belt,Accessories,$27 ,25,$675 ,California,M,Lavender,Winter,3.6,3,No,Venmo,2-Day Shipping,No,No,Below 30 Purchases,Cash,Bi-Weekly
2002,51,45 - 54,Male,Sunglasses,Accessories,$90 ,2,$180 ,Wyoming,S,Purple,Winter,2.6,2,No,Debit Card,Free Shipping,No,No,Below 10 Puchases,Debit Card,Fortnightly
2003,31,25 - 34,Male,Shirt,Clothing,$65 ,19,"$1,235 ",New York,M,Red,Summer,2.7,2,No,Cash,Express,No,No,Below 20 Purchases,PayPal,Quarterly
2004,68,55+,Male,Sneakers,Footwear,$72 ,32,"$2,304 ",Maine,S,Blue,Spring,3.1,3,No,Venmo,Express,No,No,Below 40 Purchases,Cash,Quarterly
2005,44,35 - 44,Male,Shoes,Footwear,$70 ,13,$910 ,Georgia,L,Blue,Fall,3.2,3,No,Cash,2-Day Shipping,No,No,Below 20 Purchases,Cash,Bi-Weekly
2006,18,18 - 24,Male,Sandals,Footwear,$82 ,30,"$2,460 ",Tennessee,M,Cyan,Winter,3.4,3,No,PayPal,Store Pickup,No,No,Below 40 Purchases,PayPal,Fortnightly
2007,58,55+,Male,Scarf,Accessories,$97 ,2,$194 ,New Mexico,S,Pink,Fall,4.4,4,No,Debit Card,Express,No,No,Below 10 Puchases,Credit Card,Annually
2008,26,25 - 34,Male,Shirt,Clothing,$25 ,8,$200 ,Virginia,M,Silver,Summer,3.2,3,No,Cash,2-Day Shipping,No,No,Below 10 Puchases,PayPal,Quarterly
2009,57,55+,Male,Skirt,Clothing,$48 ,27,"$1,296 ",Florida,M,Gray,Spring,2.5,2,No,PayPal,Free Shipping,No,No,Below 30 Purchases,PayPal,Quarterly
2010,37,35 - 44,Male,Boots,Footwear,$99 ,26,"$2,574 ",Alabama,M,Indigo,Summer,3.8,3,No,Venmo,Next Day Air,No,No,Below 30 Purchases,Venmo,Bi-Weekly
2011,24,18 - 24,Male,Sweater,Clothing,$21 ,3,$63 ,Texas,M,Maroon,Summer,4.4,4,No,Venmo,2-Day Shipping,No,No,Below 10 Puchases,Debit Card,Bi-Weekly
2012,57,55+,Male,Sandals,Footwear,$94 ,4,$376 ,West Virginia,M,Beige,Spring,3.7,3,No,Debit Card,Express,No,No,Below 10 Puchases,Bank Transfer,Monthly
2013,48,45 - 54,Male,Jeans,Clothing,$53 ,5,$265 ,Nevada,L,Green,Fall,3.2,3,No,Bank Transfer,Store Pickup,No,No,Below 10 Puchases,Cash,Fortnightly
2014,39,35 - 44,Male,Backpack,Accessories,$70 ,25,"$1,750 ",Virginia,M,Peach,Winter,4.9,4,No,PayPal,Standard,No,No,Below 30 Purchases,Debit Card,Quarterly
2015,51,45 - 54,Male,Skirt,Clothing,$26 ,47,"$1,222 ",Wisconsin,L,Black,Summer,3.9,3,No,Venmo,Standard,No,No,Below 50 Purchases,PayPal,Bi-Weekly
2016,57,55+,Male,Belt,Accessories,$82 ,8,$656 ,Virginia,S,Pink,Summer,4.5,4,No,Debit Card,Next Day Air,No,No,Below 10 Puchases,Credit Card,Fortnightly
2017,53,45 - 54,Male,Shoes,Footwear,$47 ,20,$940 ,Maine,S,Violet,Winter,3.4,3,No,Credit Card,Standard,No,No,Below 30 Purchases,Debit Card,Fortnightly
2018,70,55+,Male,Socks,Clothing,$32 ,42,"$1,344 ",Massachusetts,S,Green,Winter,4.1,4,No,Venmo,Next Day Air,No,No,Below 50 Purchases,Bank Transfer,Quarterly
2019,60,55+,Male,Backpack,Accessories,97,20,"$1,940 ",Arkansas,S,Gold,Fall,4.5,4,No,Debit Card,Store Pickup,No,No,Below 30 Purchases,Bank Transfer,Weekly
2020,31,25 - 34,Male,Shirt,Clothing,$68 ,23,"$1,564 ",Idaho,S,Red,Winter,4.7,4,No,PayPal,Store Pickup,No,No,Below 30 Purchases,Cash,Fortnightly
2021,41,35 - 44,Male,Sweater,Clothing,$23 ,26,$598 ,Pennsylvania,M,Beige,Winter,4.8,4,No,Credit Card,Next Day Air,No,No,Below 30 Purchases,Cash,Quarterly
2022,62,55+,Male,Handbag,Accessories,$33 ,48,"$1,584 ",Maine,M,Green,Winter,4.4,4,No,Debit Card,Standard,No,No,Below 50 Purchases,Venmo,Quarterly
2023,59,55+,Male,Jewelry,Accessories,$38 ,16,$608 ,Alabama,S,Black,Winter,4,4,No,Bank Transfer,Store Pickup,No,No,Below 20 Purchases,Cash,Bi-Weekly
2024,46,45 - 54,Male,Socks,Clothing,$68 ,28,"$1,904 ",Idaho,S,Teal,Winter,4.1,4,No,Bank Transfer,Store Pickup,No,No,Below 30 Purchases,Cash,Bi-Weekly
2025,62,55+,Male,Socks,Clothing,$23 ,39,$897 ,Arkansas,L,Silver,Fall,3.7,3,No,Bank Transfer,Express,No,No,Below 40 Purchases,PayPal,Weekly
2026,42,35 - 44,Male,Shirt,Clothing,$29 ,43,"$1,247 ",Delaware,M,Turquoise,Summer,3,3,No,Bank Transfer,Express,No,No,Below 50 Purchases,Debit Card,Fortnightly
2027,37,35 - 44,Male,Scarf,Accessories,$35 ,45,"$1,575 ",Maine,M,Orange,Winter,3.6,3,No,Bank Transfer,Express,No,No,Below 50 Purchases,Bank Transfer,Quarterly
2028,50,45 - 54,Male,Shoes,Footwear,$73 ,50,"$3,650 ",Nebraska,S,Gold,Fall,4.8,4,No,Venmo,Standard,No,No,Over 50 Purchases,Credit Card,Quarterly
2029,29,25 - 34,Male,Shoes,Footwear,$84 ,10,$840 ,Ohio,XL,Purple,Fall,3.7,3,No,Cash,2-Day Shipping,No,No,Below 20 Purchases,Venmo,Bi-Weekly
2030,25,25 - 34,Male,Scarf,Accessories,$23 ,40,$920 ,Montana,M,Pink,Spring,4.6,4,No,Bank Transfer,Next Day Air,No,No,Below 50 Purchases,PayPal,Quarterly
2031,66,55+,Male,Sunglasses,Accessories,$67 ,38,"$2,546 ",New Mexico,S,Green,Summer,2.8,2,No,Venmo,Standard,No,No,Below 40 Purchases,Credit Card,Monthly
2032,21,18 - 24,Male,Socks,Clothing,$51 ,2,$102 ,North Carolina,L,Charcoal,Spring,4,4,No,Credit Card,Standard,No,No,Below 10 Puchases,Credit Card,Monthly
2033,46,45 - 54,Male,Blouse,Clothing,$36 ,13,$468 ,South Carolina,M,Maroon,Winter,4.2,4,No,Credit Card,Next Day Air,No,No,Below 20 Purchases,Cash,Annually
2034,57,55+,Male,Jeans,Clothing,$55 ,33,"$1,815 ",Illinois,L,Olive,Summer,3.6,3,No,Cash,Express,No,No,Below 40 Purchases,Venmo,Annually
2035,61,55+,Male,Shorts,Clothing,$30 ,27,$810 ,Alabama,M,Peach,Spring,2.9,2,No,Credit Card,Store Pickup,No,No,Below 30 Purchases,PayPal,Monthly
2036,53,45 - 54,Male,T-shirt,Clothing,$70 ,43,"$3,010 ",Oklahoma,S,Yellow,Summer,4.1,4,No,Venmo,Express,No,No,Below 50 Purchases,Bank Transfer,Weekly
2037,37,35 - 44,Male,Blouse,Clothing,$63 ,46,"$2,898 ",Minnesota,S,Lavender,Winter,3.1,3,No,PayPal,Next Day Air,No,No,Below 50 Purchases,Cash,Weekly
2038,39,35 - 44,Male,Belt,Accessories,$87 ,7,$609 ,Illinois,S,Green,Summer,4.3,4,No,Cash,Express,No,No,Below 10 Puchases,Venmo,Bi-Weekly
2039,53,45 - 54,Male,Blouse,Clothing,$70 ,35,"$2,450 ",Arkansas,L,Orange,Spring,4.4,4,No,Debit Card,Next Day Air,No,No,Below 40 Purchases,Credit Card,Fortnightly
2040,35,35 - 44,Male,T-shirt,Clothing,$51 ,31,"$1,581 ",Minnesota,M,Olive,Spring,3.1,3,No,Cash,Next Day Air,No,No,Below 40 Purchases,Debit Card,Bi-Weekly
2041,69,55+,Male,Jewelry,Accessories,$25 ,42,"$1,050 ",South Carolina,XL,Gray,Spring,2.9,2,No,Debit Card,Free Shipping,No,No,Below 50 Purchases,Venmo,Quarterly
2042,66,55+,Male,Jacket,Outerwear,$32 ,14,$448 ,New York,S,Lavender,Winter,3.2,3,No,Cash,Next Day Air,No,No,Below 20 Purchases,PayPal,Bi-Weekly
2043,19,18 - 24,Male,Shoes,Footwear,$52 ,35,"$1,820 ",Alabama,M,Red,Spring,4,4,No,Credit Card,2-Day Shipping,No,No,Below 40 Purchases,Venmo,Monthly
2044,47,45 - 54,Male,Gloves,Accessories,$33 ,49,"$1,617 ",New York,M,Charcoal,Summer,2.7,2,No,PayPal,Standard,No,No,Below 50 Purchases,PayPal,Weekly
2045,49,45 - 54,Male,Jeans,Clothing,$68 ,17,"$1,156 ",Missouri,L,Orange,Spring,3,3,No,Cash,Free Shipping,No,No,Below 20 Purchases,PayPal,Fortnightly
2046,31,25 - 34,Male,Jewelry,Accessories,$20 ,26,$520 ,Georgia,M,Red,Fall,4.4,4,No,PayPal,Express,No,No,Below 30 Purchases,PayPal,Quarterly
2047,39,35 - 44,Male,Pants,Clothing,$32 ,30,$960 ,Oklahoma,M,Maroon,Winter,2.8,2,No,Bank Transfer,Free Shipping,No,No,Below 40 Purchases,Cash,Quarterly
2048,58,55+,Male,Jewelry,Accessories,$82 ,32,"$2,624 ",Connecticut,M,Silver,Summer,3.1,3,No,Cash,Store Pickup,No,No,Below 40 Purchases,Cash,Annually
2049,45,45 - 54,Male,Sneakers,Footwear,$64 ,35,"$2,240 ",Michigan,XL,Pink,Winter,3.9,3,No,Credit Card,Express,No,No,Below 40 Purchases,Bank Transfer,Quarterly
2050,68,55+,Male,Boots,Footwear,$24 ,15,$360 ,Rhode Island,L,Blue,Fall,2.7,2,No,Debit Card,Standard,No,No,Below 20 Purchases,Venmo,Annually
2051,35,35 - 44,Male,Hat,Accessories,$96 ,10,$960 ,Mississippi,M,Teal,Summer,3.4,3,No,Credit Card,Store Pickup,No,No,Below 20 Purchases,Debit Card,Annually
2052,65,55+,Male,T-shirt,Clothing,$94 ,14,"$1,316 ",Massachusetts,L,Black,Spring,3.8,3,No,Cash,Free Shipping,No,No,Below 20 Purchases,Credit Card,Monthly
2053,45,45 - 54,Male,Backpack,Accessories,$48 ,30,"$1,440 ",New Hampshire,M,Gray,Winter,3.7,3,No,PayPal,2-Day Shipping,No,No,Below 40 Purchases,Bank Transfer,Annually
2054,19,18 - 24,Male,Sunglasses,Accessories,$60 ,16,$960 ,Wyoming,S,Purple,Spring,4.5,4,No,Bank Transfer,2-Day Shipping,No,No,Below 20 Purchases,Credit Card,Fortnightly
2055,65,55+,Male,Sweater,Clothing,$56 ,14,$784 ,New Jersey,XL,Gold,Spring,2.9,2,No,PayPal,Express,No,No,Below 20 Purchases,PayPal,Annually
2056,28,25 - 34,Male,Handbag,Accessories,$33 ,28,$924 ,Texas,M,Silver,Fall,3.4,3,No,Debit Card,2-Day Shipping,No,No,Below 30 Purchases,Bank Transfer,Weekly
2057,55,55+,Male,Backpack,Accessories,$46 ,29,"$1,334 ",Minnesota,L,Blue,Spring,4.4,4,No,Cash,2-Day Shipping,No,No,Below 30 Purchases,PayPal,Monthly
2058,66,55+,Male,Socks,Clothing,$37 ,5,$185 ,South Dakota,L,Yellow,Spring,4.2,4,No,Credit Card,Standard,No,No,Below 10 Puchases,PayPal,Quarterly
2059,29,25 - 34,Male,Shirt,Clothing,$98 ,17,"$1,666 ",Washington,M,Brown,Winter,3.3,3,No,Debit Card,Store Pickup,No,No,Below 20 Purchases,Bank Transfer,Quarterly
2060,56,55+,Male,Shorts,Clothing,$50 ,50,"$2,500 ",California,XL,Beige,Spring,3.7,3,No,Cash,Express,No,No,Over 50 Purchases,PayPal,Weekly
2061,21,18 - 24,Male,Belt,Accessories,$63 ,23,"$1,449 ",Wisconsin,M,Blue,Fall,3.2,3,No,Debit Card,Next Day Air,No,No,Below 30 Purchases,Bank Transfer,Quarterly
2062,32,25 - 34,Male,Sweater,Clothing,$70 ,22,"$1,540 ",Michigan,S,Magenta,Summer,2.6,2,No,PayPal,Store Pickup,No,No,Below 30 Purchases,Debit Card,Annually
2063,54,45 - 54,Male,Coat,Outerwear,$63 ,15,$945 ,South Carolina,L,Silver,Fall,2.8,2,No,PayPal,Standard,No,No,Below 20 Purchases,Cash,Quarterly
2064,61,55+,Male,Shorts,Clothing,$86 ,32,"$2,752 ",Indiana,M,Cyan,Fall,2.9,2,No,Venmo,Standard,No,No,Below 40 Purchases,Cash,Monthly
2065,31,25 - 34,Male,Shoes,Footwear,$99 ,5,$495 ,Arkansas,M,Green,Summer,4,4,No,Bank Transfer,2-Day Shipping,No,No,Below 10 Puchases,Bank Transfer,Monthly
2066,27,25 - 34,Male,Sneakers,Footwear,$40 ,6,$240 ,Oregon,M,Blue,Spring,2.9,2,No,PayPal,Free Shipping,No,No,Below 10 Puchases,Bank Transfer,Bi-Weekly
2067,64,55+,Male,Sneakers,Footwear,$92 ,44,"$4,048 ",Illinois,M,Olive,Fall,4.7,4,No,Credit Card,Store Pickup,No,No,Below 50 Purchases,Debit Card,Fortnightly
2068,60,55+,Male,Pants,Clothing,21,23,$483 ,Maryland,XL,Beige,Fall,3.1,3,No,Cash,2-Day Shipping,No,No,Below 30 Purchases,Cash,Fortnightly
2069,70,55+,Male,Jewelry,Accessories,$81 ,44,"$3,564 ",Vermont,XL,Black,Summer,3.9,3,No,Credit Card,Store Pickup,No,No,Below 50 Purchases,Venmo,Monthly
2070,36,35 - 44,Male,T-shirt,Clothing,$82 ,3,$246 ,Texas,M,Indigo,Fall,3.4,3,No,Cash,Free Shipping,No,No,Below 10 Puchases,Debit Card,Quarterly
2071,56,55+,Male,Jewelry,Accessories,$88 ,14,"$1,232 ",Nebraska,XL,Red,Spring,3.1,3,No,Cash,Express,No,No,Below 20 Purchases,Cash,Monthly
2072,69,55+,Male,Jacket,Outerwear,$100 ,37,"$3,700 ",South Carolina,S,Yellow,Fall,4.8,4,No,Debit Card,Store Pickup,No,No,Below 40 Purchases,PayPal,Quarterly
2073,39,35 - 44,Male,Backpack,Accessories,$66 ,22,"$1,452 ",Massachusetts,M,Beige,Winter,3.9,3,No,Credit Card,Next Day Air,No,No,Below 30 Purchases,Bank Transfer,Weekly
2074,38,35 - 44,Male,Belt,Accessories,$25 ,2,$50 ,Texas,S,Green,Winter,3.5,3,No,Debit Card,Next Day Air,No,No,Below 10 Puchases,PayPal,Quarterly
2075,36,35 - 44,Male,Scarf,Accessories,$53 ,44,"$2,332 ",Florida,M,White,Summer,3.1,3,No,Credit Card,Free Shipping,No,No,Below 50 Purchases,Debit Card,Fortnightly
2076,46,45 - 54,Male,Sweater,Clothing,$28 ,49,"$1,372 ",South Carolina,S,Turquoise,Fall,4.7,4,No,Bank Transfer,Express,No,No,Below 50 Purchases,Debit Card,Monthly
2077,59,55+,Male,Gloves,Accessories,$23 ,22,$506 ,Florida,S,Indigo,Fall,4.6,4,No,Cash,Free Shipping,No,No,Below 30 Purchases,Debit Card,Bi-Weekly
2078,64,55+,Male,Scarf,Accessories,$34 ,26,$884 ,Nebraska,L,Orange,Fall,3.3,3,No,Bank Transfer,Free Shipping,No,No,Below 30 Purchases,Bank Transfer,Annually
2079,49,45 - 54,Male,Dress,Clothing,$42 ,40,"$1,680 ",Hawaii,M,Blue,Spring,3.2,3,No,Venmo,Next Day Air,No,No,Below 50 Purchases,Debit Card,Weekly
2080,32,25 - 34,Male,Jeans,Clothing,$24 ,16,$384 ,Montana,L,Violet,Summer,3.1,3,No,Debit Card,Next Day Air,No,No,Below 20 Purchases,PayPal,Quarterly
2081,29,25 - 34,Male,Sunglasses,Accessories,$47 ,17,$799 ,South Dakota,S,Gray,Fall,3.5,3,No,Credit Card,Free Shipping,No,No,Below 20 Purchases,Debit Card,Bi-Weekly
